title,company,location,category,salary_min,salary_max,salary_predicted,description,redirect_url
IT Support Specialist,Dunhill Professional Search,"Fairfax, Fairfax County",IT Jobs,30259.37,30259.37,1,"SLA Monitoring: Proactively monitor and manage call and ticket queues to ensure all interactions are handled within established Service Level Agreements (SLAs) and Key Performance Indicators (KPIs). This includes tracking answer rates, response times, resolution times, and adherence to quality standards. Escalation Management: Serve as the primary point of contact for escalated customer issues, working to de-escalate situations and find effective resolutions. This may involve collaborating with…",https://www.adzuna.com/land/ad/5404775969?se=Igq8jz2Z8BGtF-Yn1mIJCg&utm_medium=api&utm_source=a6e23083&v=A2F3DDF599D806AEBD572B0D9E72A402E360F808
IT Desktop Support,"US Tech Solutions, Inc.","Painted Post, Steuben County",IT Jobs,62479.51,62479.51,1,"Duration: 12 months contract with possible extension Job Description: Performance is measured on a variety of key performance indicators, priority matrix comprehension/adherence, SLA, and customer service. The successful candidate will provide excellent customer service and adhere to all service management principles, documented processes, and team guidelines. This role requires the ability to interact professionally with a diverse group of customers, team members, managers, and subject matter …",https://www.adzuna.com/land/ad/5404772593?se=Igq8jz2Z8BGtF-Yn1mIJCg&utm_medium=api&utm_source=a6e23083&v=C4D7BB61F4DB213177B36C1542C43B326D14A332
IT- Scrum Master,Rose International,"Oakland, Alameda County",IT Jobs,120342.4,120342.4,1,"Date Posted: 09/16/2025 Hiring Organization: Rose International Position Number: 488655 Industry: Utility Job Title: IT- Scrum Master Job Location: Oakland, CA, USA, 94612 Work Model: Hybrid Work Model Details: 3 days (Tues- Thurs) onsite Shift: 8:00 AM to 5:00 PM Employment Type: Temporary FT/PT: Full-Time Estimated Duration (In months): 10 Min Hourly Rate ($): 90.00 Max Hourly Rate ($): 95.00 Must Have Skills/Attributes: Agile, ERP, SAP, Scrum Master Experience Desired: Excellent facilitation…",https://www.adzuna.com/land/ad/5404786348?se=Igq8jz2Z8BGtF-Yn1mIJCg&utm_medium=api&utm_source=a6e23083&v=AA5C9D59558A63674120F7A000F67AF7885B668C
IT Category Manager,Mindlance,"Minneapolis, Hennepin County",HR & Recruitment Jobs,58945.99,58945.99,1,"About Mindlance: Founded in 1999 , Mindlance has been ranked as one of the fastest growing US Staffing firms by SIA for 9 consecutive years. We provide workforce solutions to Global 1000 companies in Technology, Engineering, Finance, Clinical Research, Scientific, Digital/Creative/Marketing space. Mindful of the opportunity gap, we provide balanced solutions for both employers and job seekers—elevating the standards of recruitment practice to a whole new level . Our aim is to make a difference …",https://www.adzuna.com/land/ad/5404786483?se=hGFbkT2Z8BGPS-rNfttiFw&utm_medium=api&utm_source=a6e23083&v=E31CC020438CFB6B758EB364FFFCD00D81E0C74E
Sr IT Controls & Risk Specialist,Medline Industries - Transportation & Operations,"Lincolnshire Woods, Lake County",IT Jobs,151926.83,151926.83,1,"Job Summary Medline is looking for a Senior IT Controls & Risk Specialist to play a critical role in establishing and managing an IT controls framework for the enterprise. Reporting to the IT Controls & Risk Manager, this position will lead the design, development, and implementation of information and technology risk management policies, standards, processes, and best practices and drive adoption through effective enterprise change management, education and awareness. Additionally, the special…",https://www.adzuna.com/land/ad/5384622664?se=hGFbkT2Z8BGPS-rNfttiFw&utm_medium=api&utm_source=a6e23083&v=6585A0DE57F680560F4EFCE2DF04CCF43AA6FD4C
"DWM IT Project Manager, Sr.",City of Atlanta,"Northlake, DeKalb County",IT Jobs,114643.64,114643.64,1,"Posting expires: September 29, 2025 Salary: $88,654.45 - $95,000.00 General Description and Classification Standards: Plans and coordinates all aspects of internal IT specific projects from initiation to delivery. Projects would typically be larger or more complex. Responsibilities include overseeing and executing IT projects for the Watershed Management Information Services team at the Department of Watershed Management. This involves collaborating with stakeholders to plan project scope, obje…",https://www.adzuna.com/land/ad/5403568924?se=hGFbkT2Z8BGPS-rNfttiFw&utm_medium=api&utm_source=a6e23083&v=CB7CA2987AF1BCF8589A178C5E8C1DF13753EC06
Commodity Manager-IT & Professional Services,"Valmont Industries, Inc.","Omaha, Douglas County",Logistics & Warehouse Jobs,79121.58,79121.58,1,"15000 Valmont Plaza Omaha Nebraska 68154Why Valmont We’re Here to Move the World Forward. Valmont impacts millions of people around the world every day, yet they might not realize the many ways. Our technology is helping feed the growing population, supplying the world with more reliable energy and access to renewables, enhancing connectivity in remote and urban locations to create a sustainable future and so much more. Simply put, Valmont is advancing agricultural productivity and reimagining …",https://www.adzuna.com/land/ad/5407298970?se=hGFbkT2Z8BGPS-rNfttiFw&utm_medium=api&utm_source=a6e23083&v=3848D2AA5411638167403972E64CB659174933B7
Student Employee-IT Engagement-IT Service Desk,Sam Houston State University,"Huntsville, Walker County",IT Jobs,44562.08,44562.08,1,"*Requisition:*202500114ST *Title:*Student Employee-IT Engagement-IT Service Desk *Employee Class:*Student Employee *College Work Study Position:*No *Department:*IT Engagement *Division:*Information Technology *Hours per week:*15-26 *Hiring Rate:*$10.00 *Preferred Student Classification:*Freshman, Sophomores, and Juniors *Nature & Purpose of Position:NATURE & PURPOSE OF POSITION: *Provide front line, Tier 1 support via telephone, e-mail, in person, remote, and chat support to internal and extern…",https://www.adzuna.com/land/ad/5387894035?se=hGFbkT2Z8BGPS-rNfttiFw&utm_medium=api&utm_source=a6e23083&v=06BA1FD33376AF55D23D1BB9CD5D2291297ACD4A
IT Governance Analyst,Raye IT Consulting,"Alexandria, Alexandria City",IT Jobs,100347.42,100347.42,1,"Job Description Job Description Raye IT Consulting, LLC is a 8a certified minority woman-owned IT consulting and technology firm. Raye IT brings over 20 years experience in delivering mission-critical programs and support for the Federal Government and large agencies. We specialize in program and project management, capital planning and IT investment portfolio management, infrastructure support and application development deployment to include IT operations and maintenance. We deliver value thr…",https://www.adzuna.com/land/ad/5406975444?se=hGFbkT2Z8BGPS-rNfttiFw&utm_medium=api&utm_source=a6e23083&v=22E8C4A961F4AC4B51305EE54886DBFD8221CDB0
IT Solutions Engineer,TalentRemedy,"Washington, Washington, D.C.",IT Jobs,137670.8,137670.8,1,"Job Description Job Description Our client is seeking an IT Solutions Engineer with expertise in application modernization, cloud architecture, and system integration to support their client's CMS modernization. The successful candidate will play a critical role in designing, developing, and implementing solutions that bridge legacy systems with new Azure-based infrastructure, ensuring system security, compliance, and long-term scalability. Key Responsibilities Support modernization of the end …",https://www.adzuna.com/land/ad/5395647869?se=hGFbkT2Z8BGPS-rNfttiFw&utm_medium=api&utm_source=a6e23083&v=A06FEBA6BA4E05FF8DE23ADC09A1F6C23C721248
IT Job Training Program,Year Up United,"Opa Locka, Miami-Dade County",Teaching Jobs,31030.47,31030.47,1,"Year Up United is a one-year or less, intensive job training program that provides young adults with in-classroom skill development, access to internships and/or job placement services, and personalized coaching and mentorship. Year Up United participants also receive an educational stipend. The program combines technical and professional training with access to internships and job placement support through our industry-leading talent placement firm YUPRO Placement. If you receive an internship…",https://www.adzuna.com/land/ad/5401476745?se=hGFbkT2Z8BGPS-rNfttiFw&utm_medium=api&utm_source=a6e23083&v=5ECF65161A31E99BE467E50CDA13FF37BBECD49A
IT Services Manager,Commonwealth University,"Bloomsburg, Columbia County",IT Jobs,81278.39,81278.39,1,"Posting Details Posting NumberS309Classification TitleManager 190Working Title IT Services ManagerDepartmentTechnology Support/IT HelpdeskHome Campus BloomsburgCityBloomsburgStatePennsylvaniaZip Code17815Bargaining UnitNon-representedWork LocationHome CampusPosition TypeManagementTemporary/ PermanentPermanentFull-time/ Part-timeFull-TimeIf Part-time, specify percentage (Examples: 0.75; 0.50; 0.25)Benefits Medical and prescription drug benefits.Generous retirement plans, two options:Alternative …",https://www.adzuna.com/land/ad/5353590586?se=hGFbkT2Z8BGPS-rNfttiFw&utm_medium=api&utm_source=a6e23083&v=8E2004565B931D9DAAE7968BAB035CD76C0FBF53
IT Job Training Opportunity,Year Up United,"Newton, Middlesex County",IT Jobs,41023.59,41023.59,1,"Year Up United is a one-year or less, intensive job training program that provides young adults with in-classroom skill development, access to internships and/or job placement services, and personalized coaching and mentorship. Year Up United participants also receive an educational stipend. The program combines technical and professional training with access to internships and job placement support through our industry-leading talent placement firm YUPRO Placement. If you receive an internship…",https://www.adzuna.com/land/ad/5401477577?se=hGFbkT2Z8BGPS-rNfttiFw&utm_medium=api&utm_source=a6e23083&v=880B1CFA2C901A0AF0286FC1871F7C68AB308EF5
IT Job Training Program,Year Up United,"Austin, Travis County",Teaching Jobs,28864.19,28864.19,1,"Year Up United is a one-year or less, intensive job training program that provides young adults with in-classroom skill development, access to internships and/or job placement services, and personalized coaching and mentorship. Year Up United participants also receive an educational stipend. The program combines technical and professional training with access to internships and job placement support through our industry-leading talent placement firm YUPRO Placement. If you receive an internship…",https://www.adzuna.com/land/ad/5401476993?se=hGFbkT2Z8BGPS-rNfttiFw&utm_medium=api&utm_source=a6e23083&v=BBA537D01EEE2D24008E08F286E2D18A7E61207F
IT Job Training Opportunity,Year Up United,"Nashua, Hillsborough County",IT Jobs,40650.03,40650.03,1,"Year Up United is a one-year or less, intensive job training program that provides young adults with in-classroom skill development, access to internships and/or job placement services, and personalized coaching and mentorship. Year Up United participants also receive an educational stipend. The program combines technical and professional training with access to internships and job placement support through our industry-leading talent placement firm YUPRO Placement. If you receive an internship…",https://www.adzuna.com/land/ad/5401477530?se=hGFbkT2Z8BGPS-rNfttiFw&utm_medium=api&utm_source=a6e23083&v=3A0F439D51237BCDF9E46A8BF541B4DC20ABC023
IT Job Training Program,Year Up United,"Manor, Travis County",Teaching Jobs,28557.88,28557.88,1,"Year Up United is a one-year or less, intensive job training program that provides young adults with in-classroom skill development, access to internships and/or job placement services, and personalized coaching and mentorship. Year Up United participants also receive an educational stipend. The program combines technical and professional training with access to internships and job placement support through our industry-leading talent placement firm YUPRO Placement. If you receive an internship…",https://www.adzuna.com/land/ad/5401476353?se=hGFbkT2Z8BGPS-rNfttiFw&utm_medium=api&utm_source=a6e23083&v=77F462FC0795CDE78A59F087E1F7B72CF2AE5EAA
Director Commercial IT Architecture,uniQure N.V.,"Lexington, Fayette County",IT Jobs,131198.25,131198.25,1,"uniQure is dedicated to bringing innovative therapies or unmet medical needs to patients. In doing so each function in uniQure is directly or indirectly responsible for the lives of patients. This responsibility should be part of our day-to-day working lives by (i) living up to high quality standards and (ii) by recognizing the sense of urgency in areas of high medical need. Purpose of this role The purpose of this role is to be a Hands-On Commercial Architecture Director, who helps to achieve …",https://www.adzuna.com/land/ad/5353630027?se=hGFbkT2Z8BGPS-rNfttiFw&utm_medium=api&utm_source=a6e23083&v=5095B7859C26C35B9DC45982255A856A4222568D
Senior IT Application Engineer,uniQure N.V.,"Lexington, Fayette County",IT Jobs,112151.66,112151.66,1,uniQure is dedicated to bringing innovative therapies or unmet medical needs to patients. In doing so each function in uniQure is directly or indirectly responsible for the lives of patients. This responsibility should be part of our day-to-day working lives by (i) living up to high quality standards and (ii) by recognizing the sense of urgency in areas of high medical need. Purpose of this role The Sr. IT Application Engineer plays an important role in delivering and managing strategic busines…,https://www.adzuna.com/land/ad/5353620528?se=hGFbkT2Z8BGPS-rNfttiFw&utm_medium=api&utm_source=a6e23083&v=20E2CBDFBEE6A9E187D5188E30601E33149437BC
IT Infrastructure Audit Associate,SMBC Group,"Five Corners, Hudson County",Accounting & Finance Jobs,128934.07,128934.07,1,"SMBC Group is a top-tier global financial group. Headquartered in Tokyo and with a 400-year history, SMBC Group offers a diverse range of financial services, including banking, leasing, securities, credit cards, and consumer finance. The Group has more than 130 offices and 80,000 employees worldwide in nearly 40 countries. Sumitomo Mitsui Financial Group, Inc. (SMFG) is the holding company of SMBC Group, which is one of the three largest banking groups in Japan. SMFG’s shares trade on the Tokyo…",https://www.adzuna.com/land/ad/5326675650?se=hGFbkT2Z8BGPS-rNfttiFw&utm_medium=api&utm_source=a6e23083&v=F4A3E9A49B0E6F6914E2DBD50122C3030252211A
IT Applications Audit Associate,SMBC Group,"Grand Central, Manhattan",Accounting & Finance Jobs,114075.76,114075.76,1,"SMBC Group is a top-tier global financial group. Headquartered in Tokyo and with a 400-year history, SMBC Group offers a diverse range of financial services, including banking, leasing, securities, credit cards, and consumer finance. The Group has more than 130 offices and 80,000 employees worldwide in nearly 40 countries. Sumitomo Mitsui Financial Group, Inc. (SMFG) is the holding company of SMBC Group, which is one of the three largest banking groups in Japan. SMFG’s shares trade on the Tokyo…",https://www.adzuna.com/land/ad/5326674750?se=hGFbkT2Z8BGPS-rNfttiFw&utm_medium=api&utm_source=a6e23083&v=A663A36C4F140353B81E60755180B5985DF95B21
IT Infrastructure Audit Associate,SMBC Group,"White Plains, Westchester County",Accounting & Finance Jobs,99435.27,99435.27,1,"SMBC Group is a top-tier global financial group. Headquartered in Tokyo and with a 400-year history, SMBC Group offers a diverse range of financial services, including banking, leasing, securities, credit cards, and consumer finance. The Group has more than 130 offices and 80,000 employees worldwide in nearly 40 countries. Sumitomo Mitsui Financial Group, Inc. (SMFG) is the holding company of SMBC Group, which is one of the three largest banking groups in Japan. SMFG’s shares trade on the Tokyo…",https://www.adzuna.com/land/ad/5326675102?se=hGFbkT2Z8BGPS-rNfttiFw&utm_medium=api&utm_source=a6e23083&v=9122A3C6EE787D6DD836F1F6558724A4AB58E3F0
IT Classroom Manager,Commonwealth University,"Bloomsburg, Columbia County",IT Jobs,76342.19,76342.19,1,"Posting Details Posting Number S310 Classification Title Manager 190 Working Title IT Classroom Manager Department Classroom Technology Support Home Campus Bloomsburg City Bloomsburg State Pennsylvania Zip Code 17815 Bargaining Unit Non-represented Work Location Home Campus Position Type Management Temporary/ Permanent Permanent Full-time/ Part-time Full-Time If Part-time, specify percentage (Examples: 0.75; 0.50; 0.25) Benefits Medical and prescription drug benefits. Generous retirement plans,…",https://www.adzuna.com/land/ad/5353590606?se=hGFbkT2Z8BGPS-rNfttiFw&utm_medium=api&utm_source=a6e23083&v=CFA3663BC3FC64F84DF9B139D0764E13C2D01B36
IT Business Intelligence Developer,Corning,"South Newton, Catawba County",IT Jobs,99600.61,99600.61,1,"The company built on breakthroughs. Join us. Corning is one of the world’s leading innovators in glass, ceramic, and materials science. From the depths of the ocean to the farthest reaches of space, our technologies push the boundaries of what’s possible. How do we do this? With our people. They break through limitations and expectations – not once in a career, but every day. They help move our company, and the world, forward. At Corning, there are endless possibilities for making an impact. Yo…",https://www.adzuna.com/land/ad/5381313861?se=hGFbkT2Z8BGPS-rNfttiFw&utm_medium=api&utm_source=a6e23083&v=2FA903D60C14FCBE3BF19C8F1F310FE976DEB995
Product Manager - IT&D,McLane Company,"Heidenheimer, Bell County",IT Jobs,128092.21,128092.21,1,"Take your career further with McLane! McLane teammates, the driving force behind our success, are diverse professionals who work together seamlessly to keep our operations running smoothly. As a teammate, you will pair your dedication, expertise, and collaborative spirit with your fellow teammates to serve America’s most beloved brands. McLane leaders think long-term, act with purpose, and inspire high performance. They lead with accountability, communicate clearly, and drive results through co…",https://www.adzuna.com/land/ad/5397612042?se=hGFbkT2Z8BGPS-rNfttiFw&utm_medium=api&utm_source=a6e23083&v=C72D7786F4165D44A201CF26A0D948E29BB2C143
"Director, Managed IT Services",BDO Consulting,"Oak Brook Mall, DuPage County",IT Jobs,138284.52,138284.52,1,"The Managed Services Director will oversee the design and implementation of sophisticated managed services tailored to meet the specific business needs of our upper mid-market and enterprise clients. This position involves consulting with client buyers and technical teams to design effective service engagements within assigned clients. The role also includes leading other architects, delivery, and sales personnel throughout the implementation process and into ongoing Managed Services support. T…",https://www.adzuna.com/land/ad/5338449901?se=hGFbkT2Z8BGPS-rNfttiFw&utm_medium=api&utm_source=a6e23083&v=9D86DA6917F1E2107D8386C009BDC9369F8AFCCF
Senior IT Audit Manager,American Express,"Phoenix, Maricopa County",Accounting & Finance Jobs,153853.8,153853.8,1,"At American Express, our culture is built on a 175-year history of innovation, shared values and Leadership Behaviors, and an unwavering commitment to back our customers, communities, and colleagues. As part of Team Amex, youll experience this powerful backing with comprehensive support for your holistic well-being and many opportunities to learn new skills, develop as a leader, and grow your career. Here, your voice and ideas matter, your work makes an impact, and together, you will help us de…",https://www.adzuna.com/land/ad/5365291480?se=hGFbkT2Z8BGPS-rNfttiFw&utm_medium=api&utm_source=a6e23083&v=0CE7D5818B61C8872B6D7663B854DFDD63A57D5C
IT Transmit Senior Developer,First Horizon,"Charlotte, Mecklenburg County",IT Jobs,119027.52,119027.52,1,"Location: Onsite in Memphis, TN; Maryville, TN; Birmingham, AL; Lafayette, LA; New Orleans, LA; Charlotte, or NC; Raleigh, NC., Dallas, TX General Description: We are seeking a highly skilled Senior IT Developer with specialized strengths in the Transmit application to join our Client Identity development team. As a key member of our Client Identity development team, you will focus on advancing the architecture, design, and deployment of client identity solutions using the Transmit security pla…",https://www.adzuna.com/land/ad/5370207112?se=hGFbkT2Z8BGPS-rNfttiFw&utm_medium=api&utm_source=a6e23083&v=5445DFDEC2452BAEE0EEC839145FC5B9A21E7D9D
IT Transmit Senior Developer,First Horizon,"Birmingham, Jefferson County",IT Jobs,125439.66,125439.66,1,"Location: Onsite in Memphis, TN; Maryville, TN; Birmingham, AL; Lafayette, LA; New Orleans, LA; Charlotte, or NC; Raleigh, NC., Dallas, TX General Description: We are seeking a highly skilled Senior IT Developer with specialized strengths in the Transmit application to join our Client Identity development team. As a key member of our Client Identity development team, you will focus on advancing the architecture, design, and deployment of client identity solutions using the Transmit security pla…",https://www.adzuna.com/land/ad/5370207889?se=hGFbkT2Z8BGPS-rNfttiFw&utm_medium=api&utm_source=a6e23083&v=A7B26D7EF27279A700A4A6C90DD8E0E7643347DC
IT Transmit Senior Developer,First Horizon,"Alcoa, Blount County",IT Jobs,101695.99,101695.99,1,"Location: Onsite in Memphis, TN; Maryville, TN; Birmingham, AL; Lafayette, LA; New Orleans, LA; Charlotte, or NC; Raleigh, NC., Dallas, TX General Description: We are seeking a highly skilled Senior IT Developer with specialized strengths in the Transmit application to join our Client Identity development team. As a key member of our Client Identity development team, you will focus on advancing the architecture, design, and deployment of client identity solutions using the Transmit security pla…",https://www.adzuna.com/land/ad/5370207109?se=hGFbkT2Z8BGPS-rNfttiFw&utm_medium=api&utm_source=a6e23083&v=71ADCEF1A9B53E0E934FBD7331684B3C8A4B2646
Principal IT Analyst: SAP ISU Device Management,NextEra,"Miami, Miami-Dade County",IT Jobs,114747.99,114747.99,1,"Requisition ID: 87197 Florida Power & Light Company is the largest electric utility in the U.S., delivering clean, affordable, and reliable electricity to approximately 12 million Floridians. With one of the nation's cleanest power generation fleets and top-tier reliability, we are setting new standards in the energy industry. Ready to make an impact? Join our exceptional team today and help shape the future of energy! Position Specific Description This position assesses, designs, develops, int…",https://www.adzuna.com/land/ad/5410498683?se=hGFbkT2Z8BGPS-rNfttiFw&utm_medium=api&utm_source=a6e23083&v=2309081898C773A50443E51D690DC901290A640B
IT Operations Engineer (Hybrid Work Model),Sentry Insurance,"Stevens Point, Portage County",IT Jobs,101038.92,101038.92,1,"Job Description At Sentry, we’re more than just insurance—and we can offer you more than just a job. We want you to enjoy a career with us, where you’re in the driver’s seat of your career path with access to resources to help you succeed personally and professionally. Our IT Operations Engineers provide operational support of computing systems hardware and software as part of our 24x7 operational team. They have a strong understanding of a wide range of Sentry’s technical architectures and app…",https://www.adzuna.com/land/ad/5408316490?se=hGFbkT2Z8BGPS-rNfttiFw&utm_medium=api&utm_source=a6e23083&v=3D34838E7F3E29905536AABD2122BACAE1D4E4C4
IT Infrastructure Project Coordinator,F2Onsite,"Charlotte, Mecklenburg County",IT Jobs,73954.23,73954.23,1,"Job Description Job Description Job Description Title: Project Coordinator (remote home office based) Summary Seeking a candidate with strong communications skills to join our Project Delivery Team. Work involves sourcing candidates and coordinating activities to ensure a successful project(s) or program(s) for our IT clients. Duties include sourcing, screening, recruiting, scheduling and overseeing candidates for short IT projects, dispatched service events and other IT initiatives. The right …",https://www.adzuna.com/land/ad/5410326570?se=hGFbkT2Z8BGPS-rNfttiFw&utm_medium=api&utm_source=a6e23083&v=49B6608AC8B1717E6FC3F7C80BADC32700060071
IT Infrastructure Project Coordinator,F2Onsite,"Dallas, Texas",IT Jobs,77618.09,77618.09,1,"Job Description Job Description Job Description Title: Project Coordinator (remote home office based) Summary Seeking a candidate with strong communications skills to join our Project Delivery Team. Work involves sourcing candidates and coordinating activities to ensure a successful project(s) or program(s) for our IT clients. Duties include sourcing, screening, recruiting, scheduling and overseeing candidates for short IT projects, dispatched service events and other IT initiatives. The right …",https://www.adzuna.com/land/ad/5409672893?se=hGFbkT2Z8BGPS-rNfttiFw&utm_medium=api&utm_source=a6e23083&v=A1580998EB3F2C55C48CFB09322C2C7977B970E5
IT Healthcare Business Analyst,AppleOne,"Columbia, Columbia County",IT Jobs,148158.0,148158.0,0,"Job Description Job Description A prominent state government agency is seeking an Advanced Business Analyst to join our team. If you enjoy working on complex, change-oriented projects that make a real impact, this position is for you. You'll serve as a vital link between our business programs and the IT organization, helping to implement small to large-scale projects that improve how we serve the people of our state. While experience in the government sector is not required, it is strongly desi…",https://www.adzuna.com/land/ad/5405257794?se=hGFbkT2Z8BGPS-rNfttiFw&utm_medium=api&utm_source=a6e23083&v=75C02A4CC6B7DEDCFC025E7F21B66D3721555197
IT Systems analyst,Center for Elders' Independence,"Oakland, Oakland County",IT Jobs,101979.2,101979.2,1,"Job Description Job Description Customer Experience Analyst The Center for Elders’ Independence is a PACE (Program of All-Inclusive Care for the elderly) organization (PO) that uses an interdisciplinary team approach for care planning and implementing purposeful high quality, affordable, and integrated health care services to the elderly. Our elderly meet PACE requirements as prescribed by CMS and are referred to as participants. Our PO includes Adult Day Health Centers and primary care clinics…",https://www.adzuna.com/land/ad/5408719923?se=hGFbkT2Z8BGPS-rNfttiFw&utm_medium=api&utm_source=a6e23083&v=905690E7B3B6D3EC055D18808C9AD80609E915D6
IT System Analyst,Softthink Solutions Inc,"Washington, Washington, D.C.",IT Jobs,72452.76,72452.76,1,"Job Description Job Description Benefits: 401(k) 401(k) matching Competitive salary IT System Analyst Education: Bachelors degree in Information Technology, Computer Science, Engineering, or related field required; Masters degree preferred. Experience: Minimum 5 years of experience as an IT Systems Analyst or similar role, with demonstrated expertise in analyzing, designing, and implementing technology solutions. Technical Skills: Proficiency in programming languages including Python and Java. …",https://www.adzuna.com/land/ad/5410676031?se=hGFbkT2Z8BGPS-rNfttiFw&utm_medium=api&utm_source=a6e23083&v=18765FC11A3B83C125502E1CF794CA14DED6C9A5
IT Infrastructure Tech,TSG - The Sheridan Group,"Thetford, Orange County",IT Jobs,76043.83,76043.83,1,"IT Infrastructure Tech I Sheridan. Be part of something greater. Your career awaits…join us! As one of the leading print and publishing service providers in the nation, Sheridan prints everything from popular magazines and catalogs, to prestigious medical and scientific journals, and so much more. A career at Sheridan is so much more than just a job. We work hard, we have fun, and we are proud of what we do. Job Summary: The IT Infrastructure Tech 1 will provide technical support for Sheridan N…",https://www.adzuna.com/land/ad/5407264371?se=hGFbkT2Z8BGPS-rNfttiFw&utm_medium=api&utm_source=a6e23083&v=3AD0F3D277BF184C6063D1E7DD03B67CDBCC66B2
IT Infrastructure Tech,TSG - The Sheridan Group,"Hartland Four Corners, Windsor County",IT Jobs,76602.55,76602.55,1,"IT Infrastructure Tech I Sheridan. Be part of something greater. Your career awaits…join us! As one of the leading print and publishing service providers in the nation, Sheridan prints everything from popular magazines and catalogs, to prestigious medical and scientific journals, and so much more. A career at Sheridan is so much more than just a job. We work hard, we have fun, and we are proud of what we do. Job Summary: The IT Infrastructure Tech 1 will provide technical support for Sheridan N…",https://www.adzuna.com/land/ad/5407261729?se=hGFbkT2Z8BGPS-rNfttiFw&utm_medium=api&utm_source=a6e23083&v=F3BDAAE534CA57FDBE9FD29597B69FFDE02EE411
IT Infrastructure Tech,TSG - The Sheridan Group,"Enfield, Grafton County",IT Jobs,79193.29,79193.29,1,"IT Infrastructure Tech I Sheridan. Be part of something greater. Your career awaits…join us! As one of the leading print and publishing service providers in the nation, Sheridan prints everything from popular magazines and catalogs, to prestigious medical and scientific journals, and so much more. A career at Sheridan is so much more than just a job. We work hard, we have fun, and we are proud of what we do. Job Summary: The IT Infrastructure Tech 1 will provide technical support for Sheridan N…",https://www.adzuna.com/land/ad/5407264245?se=hGFbkT2Z8BGPS-rNfttiFw&utm_medium=api&utm_source=a6e23083&v=435E84B5BB650233038859EFE500AA347FCB588E
IT Infrastructure Tech,TSG - The Sheridan Group,"West Lebanon, Grafton County",IT Jobs,95753.0,95753.0,1,"IT Infrastructure Tech I Sheridan. Be part of something greater. Your career awaits…join us! As one of the leading print and publishing service providers in the nation, Sheridan prints everything from popular magazines and catalogs, to prestigious medical and scientific journals, and so much more. A career at Sheridan is so much more than just a job. We work hard, we have fun, and we are proud of what we do. Job Summary: The IT Infrastructure Tech 1 will provide technical support for Sheridan N…",https://www.adzuna.com/land/ad/5363326720?se=hGFbkT2Z8BGPS-rNfttiFw&utm_medium=api&utm_source=a6e23083&v=3250CFDCE81AB5171B73C8898E6D313FB2287244
IT Infrastructure Tech,TSG - The Sheridan Group,"Hartford, Windsor County",IT Jobs,97321.3,97321.3,1,"IT Infrastructure Tech I Sheridan. Be part of something greater. Your career awaits…join us! As one of the leading print and publishing service providers in the nation, Sheridan prints everything from popular magazines and catalogs, to prestigious medical and scientific journals, and so much more. A career at Sheridan is so much more than just a job. We work hard, we have fun, and we are proud of what we do. Job Summary: The IT Infrastructure Tech 1 will provide technical support for Sheridan N…",https://www.adzuna.com/land/ad/5341391095?se=hGFbkT2Z8BGPS-rNfttiFw&utm_medium=api&utm_source=a6e23083&v=3D60B09203BD3CA1C671A23A4BD7B40E80EFB92F
IT Infrastructure Tech,TSG - The Sheridan Group,"North Thetford, Orange County",IT Jobs,76126.26,76126.26,1,"IT Infrastructure Tech I Sheridan. Be part of something greater. Your career awaits…join us! As one of the leading print and publishing service providers in the nation, Sheridan prints everything from popular magazines and catalogs, to prestigious medical and scientific journals, and so much more. A career at Sheridan is so much more than just a job. We work hard, we have fun, and we are proud of what we do. Job Summary: The IT Infrastructure Tech 1 will provide technical support for Sheridan N…",https://www.adzuna.com/land/ad/5362170127?se=hGFbkT2Z8BGPS-rNfttiFw&utm_medium=api&utm_source=a6e23083&v=BECD49228BBE2F83512404A48629F832FE15395E
IT Infrastructure Tech,TSG - The Sheridan Group,"Lyman, Windsor County",IT Jobs,77355.68,77355.68,1,"IT Infrastructure Tech I Sheridan. Be part of something greater. Your career awaits…join us! As one of the leading print and publishing service providers in the nation, Sheridan prints everything from popular magazines and catalogs, to prestigious medical and scientific journals, and so much more. A career at Sheridan is so much more than just a job. We work hard, we have fun, and we are proud of what we do. Job Summary: The IT Infrastructure Tech 1 will provide technical support for Sheridan N…",https://www.adzuna.com/land/ad/5341330369?se=hGFbkT2Z8BGPS-rNfttiFw&utm_medium=api&utm_source=a6e23083&v=6B569C24FD5285A2679B5F89DAEA7C1CAA365534
IT Application Analyst,TALENT Software Services,"Glendale, Maricopa County",IT Jobs,71227.99,71227.99,1,"Job Description Are you an experienced IT Application Analyst with a desire to excel? If so, then Talent Software Services may have the job for you! Our client is seeking an experienced IT Application Analyst to work at their company in Glendale, AZ. Position Summary: The IT Solutions Analyst role is critical for ensuring that the organization's applications and platforms are effectively leveraged to drive business success and enhance efficiency. They act as a tactical partner, bridging the gap…",https://www.adzuna.com/land/ad/5393394129?se=hGFbkT2Z8BGPS-rNfttiFw&utm_medium=api&utm_source=a6e23083&v=4AF881060ABC261F9A9636DC6806712283CC3AF2
